;1;Pustak ceramiczny POROTHERM 25 E 3 WIENERBERGER;Stan surowy;5.19;;;0;;;;;;;;;;;;;;;;546;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/744/1669744/product/pustak-ceramiczny-porotherm-25-e-3-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 E 3 WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 11,5 P+W KL 100 WIENERBERGER;Stan surowy;4.84;;;0;;;;;;;;;;;;;;;;861;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/737/1669737/product/pustak-ceramiczny-porotherm-11-5-p-w-kl-100-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 11,5 P+W KL 100 WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 DRYFIX WIENERBERGER;Stan surowy;7.29;;;0;;;;;;;;;;;;;;;;491;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/929/1669929/product/pustak-ceramiczny-porotherm-25-dryfix-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 DRYFIX WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 11,5 DRYFIX WIENERBERGER;Stan surowy;6.79;;;0;;;;;;;;;;;;;;;;362;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/934/1669934/product/pustak-ceramiczny-porotherm-11-5-dryfix-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 11,5 DRYFIX WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 P+W KL 15 WIENERBERGER;Stan surowy;5.72;;;0;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/742/1669742/product/pustak-ceramiczny-porotherm-25-p-w-kl-15-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 P+W KL 15 WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 DRYFIX WIENERBERGER;Stan surowy;7.29;;;0;;;;;;;;;;;;;;;;591;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/930/1669930/product/pustak-ceramiczny-porotherm-25-dryfix-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 DRYFIX WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 P+W KL 15 WIENERBERGER;Stan surowy;6.00;;;0;;;;;;;;;;;;;;;;531;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/740/1669740/product/pustak-ceramiczny-porotherm-25-p-w-kl-15-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 P+W KL 15 WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 11,5 P+W KL 100 WIENERBERGER;Stan surowy;4.84;;;0;;;;;;;;;;;;;;;;720;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/739/1669739/product/pustak-ceramiczny-porotherm-11-5-p-w-kl-100-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 11,5 P+W KL 100 WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 11,5 P+W KL 100 WIENERBERGER;Stan surowy;4.84;;;0;;;;;;;;;;;;;;;;49;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/738/1669738/product/pustak-ceramiczny-porotherm-11-5-p-w-kl-100-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 11,5 P+W KL 100 WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 11,5 DRYFIX WIENERBERGER;Stan surowy;6.79;;;0;;;;;;;;;;;;;;;;850;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/933/1669933/product/pustak-ceramiczny-porotherm-11-5-dryfix-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 11,5 DRYFIX WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 DRYFIX WIENERBERGER;Stan surowy;7.29;;;0;;;;;;;;;;;;;;;;52;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/931/1669931/product/pustak-ceramiczny-porotherm-25-dryfix-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 DRYFIX WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny EM 325 CEGIELNIA STOPKA;Stan surowy;3.69;;;0;;;;;;;;;;;;;;;;896;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/858/1659858/product/pustak-ceramiczny-em-325-cegielnia-stopka,main.jpg;Pustak ceramiczny EM 325 CEGIELNIA STOPKA;0;;0;;0;0;0;;0
;1;Beton komórkowy TERMOBET Z UCHWYTEM PREFABET - ŁAGISZA;Stan surowy;8.79;;;0;;;;;;;;;;;;;;;;599;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/731/1607731/product/beton-komorkowy-termobet-z-uchwytem-prefabet-lagisza,main.jpg;Beton komórkowy TERMOBET Z UCHWYTEM PREFABET - ŁAGISZA;0;;0;;0;0;0;;0
;1;Beton komórkowy BIAŁY PREFABET - ŁAGISZA;Stan surowy;12.99;;;0;;;;;;;;;;;;;;;;403;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/732/1607732/product/beton-komorkowy-bialy-prefabet-lagisza,main.jpg;Beton komórkowy BIAŁY PREFABET - ŁAGISZA;0;;0;;0;0;0;;0
;1;Zaprawa szybkowiążąca CX 5 20 kg CERESIT;Stan surowy;66.00;;;0;;;;;;;;;;;;;;;;244;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/702/1610702/product/zaprawa-szybkowiazaca-cx-5-20-kg-ceresit,main.jpg;Zaprawa szybkowiążąca CX 5 20 kg CERESIT;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 E 3 WIENERBERGER;Stan surowy;5.19;;;0;;;;;;;;;;;;;;;;280;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/397/1491397/product/pustak-ceramiczny-porotherm-25-e-3-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 E 3 WIENERBERGER;0;;0;;0;0;0;;0
;1;Beton komórkowy BIAŁY TERMOBET PREFABET - ŁAGISZA;Stan surowy;5.40;;;0;;;;;;;;;;;;;;;;360;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/192/1498192/product/beton-komorkowy-bialy-termobet-prefabet-lagisza,main.jpg;Beton komórkowy BIAŁY TERMOBET PREFABET - ŁAGISZA;0;;0;;0;0;0;;0
